image_path,session_id,person_id,label,shoulder_angle,eye_shoulder_angle,eye_vertical_difference,nose_x_body,nose_y_body,eye_center_x_body,eye_center_y_body,left_ear_x_body,left_ear_y_body,nose_eye_dx,nose_eye_dy,eye_width_ratio,ear_eye_ratio,nose_shoulder_center_distance,eye_shoulder_center_distance,nose_shoulder_asymmetry,eye_shoulder_asymmetry,nose_ear_ratio
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0031.jpg,ss1,nguoi3,lean_left,4.870504,-5.170463,-0.024513,0.101453,0.337227,0.095781,0.484918,-0.263389,0.467964,0.005673,-0.147691,0.272012,0.225616,0.352157,0.494287,0.167468,0.136881,0.387559
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0032.jpg,ss1,nguoi3,lean_left,6.577641,-9.067525,-0.027504,0.347207,0.571137,0.288742,0.662683,-0.137950,0.563948,0.058466,-0.091546,0.174519,0.358621,0.668394,0.722856,0.430521,0.334634,0.485211
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0033.jpg,ss1,nguoi3,lean_left,-2.630718,3.720742,0.011284,0.415693,0.576751,0.337186,0.698559,-0.198985,0.643627,0.078506,-0.121808,0.173879,0.452110,0.710944,0.775680,0.499310,0.373070,0.618305
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0034.jpg,ss1,nguoi3,lean_left,0.160580,1.582072,0.005069,0.368908,0.607576,0.294024,0.722369,-0.176937,0.618502,0.074884,-0.114793,0.183608,0.392498,0.710804,0.779915,0.438701,0.322287,0.545954
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0035.jpg,ss1,nguoi3,lean_left,-4.009513,-5.914202,-0.016666,0.339521,0.525665,0.283664,0.622811,-0.126813,0.544381,0.055857,-0.097146,0.161749,0.341248,0.625778,0.684368,0.440900,0.341698,0.466710
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0036.jpg,ss1,nguoi3,lean_left,-2.506689,-7.553853,-0.022384,0.373005,0.476518,0.316173,0.588833,-0.115616,0.528883,0.056832,-0.112316,0.170277,0.354599,0.605146,0.668349,0.501439,0.389551,0.491419
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0037.jpg,ss1,nguoi3,lean_left,-0.788431,-6.381560,-0.017817,0.396840,0.477939,0.339229,0.591156,-0.094143,0.542888,0.057611,-0.113217,0.160301,0.358309,0.621215,0.681573,0.527296,0.413905,0.495260
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0038.jpg,ss1,nguoi3,lean_left,0.302855,-7.136869,-0.020013,0.425613,0.454082,0.371046,0.567684,-0.062097,0.530233,0.054567,-0.113602,0.161079,0.356402,0.622364,0.678189,0.570860,0.457559,0.493620
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0039.jpg,ss1,nguoi3,lean_left,0.871082,-8.078250,-0.022204,0.426181,0.437719,0.375421,0.553042,-0.051044,0.529398,0.050760,-0.115323,0.158006,0.349976,0.610924,0.668428,0.580507,0.468580,0.485952
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0040.jpg,ss1,nguoi3,lean_left,0.650044,-13.210812,-0.033943,0.434713,0.457595,0.388248,0.573232,-0.032601,0.563554,0.046466,-0.115637,0.148526,0.349568,0.631164,0.692337,0.578483,0.473132,0.479176
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0041.jpg,ss1,nguoi3,lean_left,1.029790,-13.032232,-0.034737,0.434743,0.469043,0.387997,0.586626,-0.037707,0.575567,0.046745,-0.117583,0.154046,0.351815,0.639533,0.703329,0.572262,0.467047,0.484309
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0042.jpg,ss1,nguoi3,lean_left,0.720750,-13.733968,-0.035910,0.432045,0.469040,0.388279,0.582724,-0.032520,0.576845,0.043767,-0.113684,0.151256,0.348150,0.637701,0.700234,0.569474,0.469022,0.476910
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0043.jpg,ss1,nguoi3,lean_left,0.572253,-14.168251,-0.036986,0.433982,0.464633,0.388602,0.580345,-0.031474,0.571190,0.045380,-0.115713,0.151107,0.347921,0.635786,0.698435,0.573872,0.470386,0.477498
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0044.jpg,ss1,nguoi3,lean_left,0.498649,-14.154642,-0.037055,0.434035,0.456037,0.393235,0.569237,-0.030544,0.574086,0.040800,-0.113199,0.151527,0.350583,0.629569,0.691856,0.578636,0.480035,0.479343
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0045.jpg,ss1,nguoi3,lean_left,0.535451,-13.559402,-0.034893,0.436662,0.445530,0.396611,0.556753,-0.021548,0.561787,0.040051,-0.111223,0.148825,0.346043,0.623835,0.683574,0.587214,0.489136,0.472728
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0046.jpg,ss1,nguoi3,lean_left,0.034468,-13.602150,-0.033282,0.434971,0.483948,0.387984,0.592571,-0.031878,0.577000,0.046987,-0.108623,0.141517,0.352562,0.650696,0.708288,0.564497,0.464481,0.476032
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0047.jpg,ss1,nguoi3,lean_left,1.877003,-16.462111,-0.039543,0.443042,0.449237,0.402394,0.560027,-0.007980,0.564509,0.040648,-0.110789,0.139540,0.343805,0.630952,0.689602,0.591744,0.493579,0.465520
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0048.jpg,ss1,nguoi3,lean_left,1.347883,-15.134912,-0.035376,0.441769,0.441792,0.400640,0.553127,-0.010250,0.561105,0.041129,-0.111335,0.135490,0.345631,0.624772,0.682980,0.594632,0.494951,0.467500
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0049.jpg,ss1,nguoi3,lean_left,-0.127431,-14.042292,-0.035164,0.435647,0.468844,0.393302,0.576042,-0.026265,0.572791,0.042345,-0.107198,0.144925,0.349891,0.640003,0.697503,0.573302,0.477086,0.473464
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0050.jpg,ss1,nguoi3,lean_left,0.339217,-11.278929,-0.029800,0.429843,0.478377,0.382852,0.585651,-0.032600,0.560243,0.046990,-0.107274,0.152363,0.343118,0.643125,0.699688,0.562188,0.462188,0.469633
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0051.jpg,ss1,nguoi3,lean_left,0.147740,-10.322064,-0.029506,0.416723,0.464855,0.371386,0.578977,-0.043945,0.556318,0.045338,-0.114122,0.164672,0.336414,0.624298,0.687853,0.555593,0.453106,0.469660
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0052.jpg,ss1,nguoi3,lean_left,-0.143593,-9.686236,-0.027537,0.414160,0.469131,0.369679,0.582476,-0.048791,0.565112,0.044481,-0.113346,0.163664,0.339236,0.625789,0.689885,0.550588,0.449841,0.472796
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0053.jpg,ss1,nguoi3,lean_left,1.217237,-11.696482,-0.031553,0.427482,0.464042,0.380736,0.575229,-0.038214,0.553548,0.046746,-0.111187,0.155643,0.344785,0.630932,0.689818,0.567416,0.464480,0.474219
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0054.jpg,ss1,nguoi3,lean_left,0.948071,-11.688072,-0.031720,0.431554,0.463175,0.385894,0.576074,-0.033692,0.559832,0.045659,-0.112899,0.156578,0.344420,0.633064,0.693380,0.572142,0.469460,0.475180
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0055.jpg,ss1,nguoi3,lean_left,-0.357276,-1.589525,-0.007185,0.131381,0.440684,0.122310,0.569095,-0.197687,0.511499,0.009071,-0.128411,0.259025,0.200118,0.459851,0.582090,0.195436,0.160269,0.336601
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0056.jpg,ss1,nguoi3,lean_left,-0.158341,-1.281156,-0.006140,0.041627,0.271246,0.047568,0.425973,-0.258630,0.413271,-0.005941,-0.154727,0.274624,0.169655,0.274422,0.428621,0.073134,0.072338,0.332152
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0057.jpg,ss1,nguoi3,lean_left,1.155211,-1.845489,-0.008890,0.006411,0.271210,0.023163,0.422178,-0.275779,0.434431,-0.016752,-0.150967,0.276036,0.161185,0.271286,0.422813,0.011271,0.035387,0.325994
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0058.jpg,ss1,nguoi3,lean_left,2.082082,6.342843,0.030778,-0.056539,0.286232,-0.058486,0.440839,-0.341712,0.377717,0.001947,-0.154607,0.278589,0.152449,0.291762,0.444701,-0.098018,-0.087592,0.299488
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0059.jpg,ss1,nguoi3,lean_left,3.793931,3.564105,0.016659,0.075327,0.325428,0.054455,0.474936,-0.273552,0.410040,0.020872,-0.149507,0.267975,0.202346,0.334033,0.478047,0.125963,0.078848,0.358993
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0060.jpg,ss1,nguoi3,lean_left,4.272435,-15.882030,-0.062329,0.320892,0.317875,0.307822,0.458414,-0.066878,0.472897,0.013071,-0.140539,0.227762,0.265690,0.451682,0.552175,0.515427,0.431759,0.417609
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0061.jpg,ss1,nguoi3,lean_left,3.670528,0.444205,0.002133,0.078919,0.342664,0.059150,0.484773,-0.279636,0.397309,0.019769,-0.142109,0.275189,0.218962,0.351634,0.488369,0.129842,0.084786,0.362695
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0062.jpg,ss1,nguoi3,lean_left,-2.648775,-20.213257,-0.068027,0.393545,0.515258,0.373574,0.612756,-0.010440,0.586393,0.019971,-0.097499,0.196886,0.297818,0.648358,0.717654,0.505322,0.441390,0.410200
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0063.jpg,ss1,nguoi3,lean_left,2.242097,-20.694607,-0.086768,0.248236,0.307299,0.278721,0.453127,-0.042039,0.544639,-0.030485,-0.145828,0.245532,0.211464,0.395036,0.531986,0.411619,0.396690,0.374953
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0064.jpg,ss1,nguoi3,lean_left,2.516986,-14.588415,-0.046371,0.426335,0.396763,0.391225,0.520682,-0.033571,0.527835,0.035110,-0.123919,0.184105,0.336094,0.582394,0.651281,0.604186,0.500255,0.478220
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0065.jpg,ss1,nguoi3,lean_left,1.392925,-8.291865,-0.034283,0.218011,0.474380,0.206974,0.589809,-0.125304,0.541169,0.011037,-0.115429,0.237723,0.224512,0.522078,0.625070,0.308703,0.262110,0.349751
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0066.jpg,ss1,nguoi3,lean_left,1.230919,-5.186275,-0.023029,0.126793,0.419742,0.128439,0.549841,-0.179772,0.507844,-0.001646,-0.130099,0.254757,0.189083,0.438475,0.564643,0.192691,0.171407,0.318973
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0067.jpg,ss1,nguoi3,lean_left,-0.118276,-3.018632,-0.013465,-0.005326,0.379459,0.022681,0.519675,-0.235789,0.490148,-0.028008,-0.140216,0.255702,0.135730,0.379496,0.520170,-0.008486,0.031443,0.255666
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0068.jpg,ss1,nguoi3,lean_left,1.563887,-3.606704,-0.015870,0.114016,0.377735,0.112194,0.514272,-0.192407,0.477971,0.001822,-0.136537,0.252279,0.184104,0.394567,0.526367,0.180839,0.155432,0.322401
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0069.jpg,ss1,nguoi3,lean_left,1.800490,-5.410228,-0.023772,0.153828,0.417914,0.145681,0.549264,-0.175536,0.495383,0.008147,-0.131350,0.252123,0.206471,0.445326,0.568255,0.233313,0.194070,0.338352
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0070.jpg,ss1,nguoi3,lean_left,1.763549,-12.754670,-0.033925,0.422676,0.516875,0.363007,0.617191,-0.065357,0.543266,0.059669,-0.100316,0.153661,0.364928,0.667693,0.716030,0.534960,0.428781,0.488746
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0071.jpg,ss1,nguoi3,lean_left,2.411824,-14.058965,-0.026908,0.483183,0.572493,0.418995,0.656636,0.017241,0.569259,0.064189,-0.084143,0.110770,0.362340,0.749142,0.778927,0.564976,0.467865,0.465953
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0072.jpg,ss1,nguoi3,lean_left,2.014975,-6.830013,-0.026520,0.296868,0.507647,0.259243,0.620521,-0.135272,0.546376,0.037625,-0.112874,0.223001,0.296961,0.588078,0.672498,0.398051,0.314969,0.433872
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0073.jpg,ss1,nguoi3,lean_left,2.426851,-10.887433,-0.043890,0.298311,0.443758,0.274946,0.565782,-0.128046,0.544264,0.023365,-0.122023,0.232372,0.292148,0.534706,0.629050,0.425915,0.350605,0.438043
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0074.jpg,ss1,nguoi3,lean_left,0.085993,-14.450491,-0.040881,0.472155,0.424210,0.431604,0.544934,0.001955,0.552198,0.040551,-0.120724,0.163825,0.350575,0.634732,0.695151,0.635555,0.530067,0.487307
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0075.jpg,ss1,nguoi3,lean_left,-1.130574,-12.452673,-0.035033,0.458539,0.445654,0.415758,0.564535,-0.011191,0.563890,0.042781,-0.118881,0.162467,0.348101,0.639426,0.701109,0.609496,0.504999,0.484383
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0076.jpg,ss1,nguoi3,lean_left,0.913148,-13.695587,-0.039360,0.461536,0.433864,0.421698,0.554313,-0.007711,0.562548,0.039839,-0.120449,0.166244,0.348838,0.633446,0.696485,0.619323,0.515725,0.486572
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0077.jpg,ss1,nguoi3,lean_left,2.175824,-15.569635,-0.045927,0.452568,0.416868,0.413052,0.539874,-0.018128,0.545601,0.039516,-0.123006,0.171110,0.349190,0.615302,0.679762,0.620233,0.513890,0.487982
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0078.jpg,ss1,nguoi3,lean_left,0.897225,-13.223864,-0.036683,0.460329,0.441861,0.416888,0.559093,-0.007696,0.554381,0.043441,-0.117232,0.160359,0.347296,0.638078,0.697410,0.613467,0.508666,0.481360
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0079.jpg,ss1,nguoi3,lean_left,-0.970774,-13.022573,-0.034725,0.468105,0.471808,0.424242,0.585644,-0.007734,0.582664,0.043863,-0.113836,0.154105,0.357485,0.664624,0.723159,0.604069,0.503644,0.488582
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0080.jpg,ss1,nguoi3,lean_left,-1.017219,-12.922366,-0.033714,0.465659,0.473204,0.420969,0.586575,-0.006441,0.581408,0.044690,-0.113371,0.150759,0.354624,0.663898,0.722001,0.600921,0.500028,0.484341
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0081.jpg,ss1,nguoi3,lean_left,0.974397,-11.750063,-0.031310,0.456613,0.462817,0.412641,0.579993,-0.011580,0.580009,0.043972,-0.117176,0.153751,0.349307,0.650150,0.711804,0.597843,0.494809,0.482637
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0082.jpg,ss1,nguoi3,lean_left,-0.949746,-11.446119,-0.028162,0.461499,0.502743,0.413237,0.610265,-0.011117,0.593479,0.048262,-0.107522,0.141910,0.356150,0.682445,0.737013,0.580787,0.481972,0.481247
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0083.jpg,ss1,nguoi3,lean_left,-1.921180,-13.009690,-0.027099,0.505201,0.481997,0.455922,0.592027,0.037454,0.589873,0.049279,-0.110030,0.120379,0.360166,0.698247,0.747235,0.632762,0.530738,0.480025
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0091.jpg,ss1,nguoi3,lean_left,-6.337642,-4.597119,-0.017819,0.330684,0.365042,0.312799,0.510071,-0.087377,0.568405,0.017885,-0.145028,0.222321,0.293565,0.492552,0.598344,0.504957,0.416253,0.464900
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0092.jpg,ss1,nguoi3,lean_left,-7.382310,-9.205872,-0.034036,0.382081,0.411904,0.356937,0.549263,-0.059863,0.583570,0.025144,-0.137359,0.212751,0.312274,0.561828,0.655052,0.545065,0.450267,0.474114
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0093.jpg,ss1,nguoi3,lean_left,-4.194453,-9.700011,-0.030564,0.480057,0.420531,0.450976,0.561444,-0.011936,0.639752,0.029081,-0.140913,0.181402,0.378788,0.638202,0.720138,0.645466,0.540763,0.538623
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0094.jpg,ss1,nguoi3,lean_left,0.258099,-8.315678,-0.025170,0.520155,0.283404,0.511087,0.417025,0.061327,0.568921,0.009068,-0.133621,0.174036,0.389428,0.592350,0.659636,0.774669,0.676540,0.540410
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0095.jpg,ss1,nguoi3,lean_left,1.469781,-11.384314,-0.034138,0.507950,0.264177,0.508052,0.394892,0.081240,0.565303,-0.000102,-0.130715,0.172949,0.374838,0.572541,0.643473,0.777698,0.687665,0.522262
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0096.jpg,ss1,nguoi3,lean_left,1.840957,-11.058840,-0.033722,0.531619,0.290779,0.527049,0.428194,0.090019,0.586057,0.004569,-0.137415,0.175802,0.378041,0.605946,0.679067,0.779323,0.683688,0.531225
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0097.jpg,ss1,nguoi3,lean_left,-0.732186,-11.802389,-0.037555,0.522886,0.280705,0.518596,0.421314,0.077608,0.582053,0.004290,-0.140609,0.183609,0.378736,0.593469,0.668167,0.779067,0.680566,0.537664
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0098.jpg,ss1,nguoi3,lean_left,-0.602208,-13.530444,-0.043975,0.537531,0.269824,0.539142,0.411138,0.093890,0.590739,-0.001611,-0.141315,0.187957,0.387394,0.601452,0.678018,0.799621,0.704522,0.547543
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0099.jpg,ss1,nguoi3,lean_left,-0.077929,-11.619799,-0.038248,0.533634,0.248347,0.535167,0.387859,0.090547,0.570746,-0.001533,-0.139512,0.189896,0.387883,0.588593,0.660937,0.812436,0.715993,0.547966
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0100.jpg,ss1,nguoi3,lean_left,0.328176,-10.693794,-0.034762,0.534514,0.259806,0.533284,0.396893,0.079780,0.572868,0.001230,-0.137087,0.187337,0.394724,0.594310,0.664768,0.804550,0.708601,0.552079
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0101.jpg,ss1,nguoi3,lean_left,1.550335,-10.100469,-0.033239,0.511742,0.225021,0.512760,0.362096,0.072051,0.543842,-0.001018,-0.137075,0.189530,0.384659,0.559030,0.627723,0.811136,0.713224,0.543116
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0102.jpg,ss1,nguoi3,lean_left,1.292870,-11.934592,-0.041246,0.506762,0.229556,0.515037,0.366481,0.077135,0.563422,-0.008276,-0.136925,0.199451,0.383294,0.556331,0.632117,0.802945,0.712381,0.544100
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0103.jpg,ss1,nguoi3,lean_left,1.029526,-10.254024,-0.034609,0.502493,0.226510,0.507200,0.365152,0.069325,0.559277,-0.004707,-0.138643,0.194417,0.385200,0.551185,0.624970,0.801240,0.706125,0.546231
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0104.jpg,ss1,nguoi3,lean_left,0.709866,-9.876673,-0.033705,0.501406,0.246172,0.504301,0.383680,0.063714,0.566521,-0.002895,-0.137508,0.196498,0.381767,0.558577,0.633664,0.785044,0.691391,0.542400
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0105.jpg,ss1,nguoi3,lean_left,0.731849,-10.771352,-0.037031,0.501736,0.252115,0.504169,0.394086,0.062561,0.574706,-0.002434,-0.141971,0.198143,0.380536,0.561516,0.639914,0.780853,0.684623,0.544921
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0106.jpg,ss1,nguoi3,lean_left,-0.501811,-13.190206,-0.057986,0.321295,0.410230,0.321947,0.556620,-0.062679,0.596292,-0.000652,-0.146390,0.254121,0.261136,0.521075,0.643021,0.470584,0.408280,0.426679
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0107.jpg,ss1,nguoi3,lean_left,1.001693,-7.969262,-0.035506,0.205167,0.414393,0.205956,0.549845,-0.133157,0.546462,-0.000789,-0.135452,0.256099,0.213349,0.462401,0.587152,0.309339,0.271289,0.363188
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0108.jpg,ss1,nguoi3,lean_left,2.056187,-9.601908,-0.041690,0.211966,0.436964,0.207326,0.566352,-0.132317,0.536924,0.004640,-0.129388,0.249940,0.222186,0.485662,0.603108,0.312009,0.268621,0.358501
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0109.jpg,ss1,nguoi3,lean_left,1.561203,-7.964553,-0.033668,0.161914,0.459736,0.160397,0.576486,-0.158451,0.536866,0.001517,-0.116750,0.242986,0.206398,0.487415,0.598384,0.235242,0.207540,0.329520
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0110.jpg,ss1,nguoi3,lean_left,2.740913,-9.065119,-0.039053,0.160602,0.397581,0.163720,0.521773,-0.160741,0.505872,-0.003117,-0.124192,0.247864,0.205158,0.428793,0.546856,0.248272,0.223507,0.339099
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0111.jpg,ss1,nguoi3,lean_left,2.678020,-10.737460,-0.044211,0.182236,0.429679,0.187038,0.544835,-0.127012,0.523320,-0.004802,-0.115156,0.237298,0.202238,0.466727,0.576045,0.271855,0.248526,0.323114
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi3_ss1/frame_0112.jpg,ss1,nguoi3,lean_left,2.602526,-9.944327,-0.041549,0.194998,0.422301,0.193960,0.541101,-0.131559,0.513543,0.001038,-0.118800,0.240598,0.212595,0.465147,0.574813,0.292315,0.258332,0.339065
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0001.jpg,ss1,nguoi4,lean_left,5.329053,-15.501419,-0.053401,0.453014,0.279574,0.437005,0.441849,-0.081916,0.589072,0.016009,-0.162275,0.199807,0.439500,0.532338,0.621453,0.709681,0.589641,0.618012
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0002.jpg,ss1,nguoi4,lean_left,4.337895,-12.606465,-0.043692,0.429376,0.276861,0.410935,0.438413,-0.098492,0.575482,0.018441,-0.161552,0.200188,0.427565,0.510897,0.600894,0.684011,0.563576,0.606481
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0003.jpg,ss1,nguoi4,lean_left,5.133534,-12.323666,-0.042836,0.445892,0.276498,0.421581,0.438807,-0.098853,0.560181,0.024310,-0.162309,0.200701,0.434062,0.524663,0.608508,0.703733,0.574958,0.614184
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0004.jpg,ss1,nguoi4,lean_left,5.068063,-11.699163,-0.040988,0.439416,0.287230,0.413433,0.445124,-0.109143,0.561270,0.025984,-0.157894,0.202138,0.434271,0.524965,0.607505,0.688797,0.562654,0.613201
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0005.jpg,ss1,nguoi4,lean_left,6.593845,-14.432896,-0.049901,0.462888,0.266131,0.444232,0.434537,-0.083322,0.582903,0.018656,-0.168407,0.200209,0.447945,0.533939,0.621421,0.730283,0.601320,0.631419
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0006.jpg,ss1,nguoi4,lean_left,6.135037,-16.074043,-0.054803,0.461044,0.264667,0.445083,0.430622,-0.081376,0.585376,0.015961,-0.165955,0.197930,0.449770,0.531611,0.619301,0.729304,0.604456,0.630138
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0007.jpg,ss1,nguoi4,lean_left,5.941557,-14.302846,-0.049567,0.462353,0.260188,0.446031,0.430870,-0.078353,0.588177,0.016322,-0.170682,0.200639,0.447259,0.530536,0.620156,0.734008,0.605293,0.632409
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0008.jpg,ss1,nguoi4,lean_left,5.829836,-17.897669,-0.060713,0.475588,0.244178,0.463178,0.414290,-0.051375,0.578735,0.012410,-0.170112,0.197556,0.441415,0.534609,0.621426,0.760287,0.632575,0.624195
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0009.jpg,ss1,nguoi4,lean_left,6.005691,-16.411413,-0.057221,0.478102,0.239926,0.466938,0.404481,-0.046262,0.565668,0.011164,-0.164555,0.202528,0.436674,0.534926,0.617767,0.766175,0.642299,0.617305
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0010.jpg,ss1,nguoi4,lean_left,4.875040,-16.251492,-0.055276,0.473631,0.247191,0.457403,0.413342,-0.054151,0.560272,0.016228,-0.166152,0.197517,0.433479,0.534256,0.616497,0.755927,0.627288,0.613656
D:/BTL/repo/smart-posture-monitor/data/raw/lean_left/nguoi4_ss1/frame_0011.jpg,ss1,nguoi4,lean_left,5.665648,-17.197634,-0.059154,0.486362,0.246524,0.473060,0.414541,-0.043075,0.572226,0.013301,-0.168017,0.200070,0.439651,0.545272,0.628992,0.769801,0.642266,0.621598
